LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,,74:4C:A1:80:83:29,-65,,0.000000,0.000000,0.000,0.000,Client
2024-01-23 16:50:27,1900-01-00 00:00:00,,74:4C:A1:80:83:29,-65,,0.000000,0.000000,0.000,0.000,Client
2024-01-23 16:50:27,1900-01-00 00:00:00,,74:4C:A1:80:83:29,-65,,0.000000,0.000000,0.000,0.000,Client
2024-01-23 16:50:27,1900-01-00 00:00:00,,74:4C:A1:80:83:29,-64,,0.000000,0.000000,0.000,0.000,Client
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-01-23 16:50:27,1900-01-00 00:00:00,wifi-sentr,C8:D3:A3:1F:68:A0,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
